States/UTs,Season,Crop,Year,"Area
(In '000 Hectare)","Production
(In '000 Tonne)","Yield
(In Kg./Hectare)"
Karnataka,Total,Urad,2003-2004,140.60,38.50,274
Kerala,Kharif,Urad,2003-2004,0.10,0.10,1000
Kerala,Total,Urad,2003-2004,0.10,0.10,1000
Madhya Pradesh,Kharif,Urad,2003-2004,613.00,225.10,367
Madhya Pradesh,Rabi,Urad,2003-2004,6.00,2.40,400
Madhya Pradesh,Total,Urad,2003-2004,619.00,227.50,368
Maharashtra,Kharif,Urad,2003-2004,601.00,359.00,597
Maharashtra,Rabi,Urad,2003-2004,11.00,6.00,545
Maharashtra,Total,Urad,2003-2004,612.00,365.00,596
Nagaland,Kharif,Urad,2003-2004,11.00,13.90,1264
Nagaland,Total,Urad,2003-2004,11.00,13.90,1264
Odisha,Kharif,Urad,2003-2004,132.40,35.60,269
Odisha,Rabi,Urad,2003-2004,3.60,-,-
Odisha,Total,Urad,2003-2004,136.00,35.60,262
Puducherry,Rabi,Urad,2003-2004,1.20,1.20,1000
Puducherry,Total,Urad,2003-2004,1.20,-,-
Punjab,Kharif,Urad,2003-2004,5.20,2.20,423
Punjab,Total,Urad,2003-2004,5.20,2.20,423
Rajasthan,Kharif,Urad,2003-2004,239.60,125.20,523
Rajasthan,Total,Urad,2003-2004,239.60,125.20,523
Sikkim,Kharif,Urad,2003-2004,0.10,0.10,1000
Sikkim,Rabi,Urad,2003-2004,3.80,2.80,737
Sikkim,Total,Urad,2003-2004,3.90,2.90,744
Tamil Nadu,Kharif,Urad,2003-2004,50.80,20.80,409
Tamil Nadu,Rabi,Urad,2003-2004,135.00,55.20,409
Tamil Nadu,Total,Urad,2003-2004,185.80,76.00,409
Tripura,Kharif,Urad,2003-2004,1.30,0.70,538
Tripura,Rabi,Urad,2003-2004,0.40,0.20,500
Tripura,Total,Urad,2003-2004,1.70,0.90,529
Uttar Pradesh,Kharif,Urad,2003-2004,497.60,120.40,242
Uttar Pradesh,Rabi,Urad,2003-2004,58.90,30.00,509
Uttar Pradesh,Total,Urad,2003-2004,556.50,150.40,270
Uttarakhand,Kharif,Urad,2003-2004,22.00,15.00,682
Uttarakhand,Total,Urad,2003-2004,22.00,15.00,682
West Bengal,Kharif,Urad,2003-2004,51.20,31.20,609
West Bengal,Rabi,Urad,2003-2004,15.10,11.10,735
West Bengal,Total,Urad,2003-2004,66.30,42.30,638
India,Kharif,Urad,2003-2004,2789.10,1200.40,430
India,Rabi,Urad,2003-2004,635.00,270.70,426
India,Total,Urad,2003-2004,3424.10,1471.10,430
Andaman & Nicobar Islands,Rabi,Urad,2004-2005,0.70,0.40,571
Andaman & Nicobar Islands,Total,Urad,2004-2005,0.70,0.40,571
Andhra Pradesh,Kharif,Urad,2004-2005,76.50,35.10,459
Andhra Pradesh,Rabi,Urad,2004-2005,351.00,224.00,638
Andhra Pradesh,Total,Urad,2004-2005,427.50,259.10,606
Arunachal Pradesh,Kharif,Urad,2004-2005,3.30,3.40,1030
Arunachal Pradesh,Total,Urad,2004-2005,3.30,3.40,1030
Assam,Rabi,Urad,2004-2005,37.30,20.10,539
Assam,Total,Urad,2004-2005,37.30,20.10,539
Bihar,Kharif,Urad,2004-2005,24.00,17.90,746
Bihar,Total,Urad,2004-2005,24.00,17.90,746
Chhattisgarh,Kharif,Urad,2004-2005,113.60,31.30,276
Chhattisgarh,Rabi,Urad,2004-2005,6.80,1.50,221
Chhattisgarh,Total,Urad,2004-2005,120.40,32.80,272
Dadra & Nagar Haveli  ,Kharif,Urad,2004-2005,1.60,1.40,875
Dadra & Nagar Haveli  ,Total,Urad,2004-2005,1.60,1.40,875
Gujarat,Kharif,Urad,2004-2005,96.00,48.60,506
Gujarat,Total,Urad,2004-2005,96.00,48.60,506
Haryana,Kharif,Urad,2004-2005,3.80,1.30,342
Haryana,Total,Urad,2004-2005,3.80,1.30,342
Himachal Pradesh,Kharif,Urad,2004-2005,10.10,3.20,317
Himachal Pradesh,Total,Urad,2004-2005,10.10,3.20,317
Jammu & Kashmir,Kharif,Urad,2004-2005,14.30,5.90,413
Jammu & Kashmir,Total,Urad,2004-2005,14.30,5.90,413
Jharkhand,Kharif,Urad,2004-2005,68.60,40.50,590
Jharkhand,Total,Urad,2004-2005,68.60,40.50,590
Karnataka,Kharif,Urad,2004-2005,122.00,14.00,115
Karnataka,Rabi,Urad,2004-2005,10.00,4.00,400
Karnataka,Total,Urad,2004-2005,132.00,18.00,136
Kerala,Kharif,Urad,2004-2005,0.10,0.10,1000
Kerala,Total,Urad,2004-2005,0.10,0.10,1000
Madhya Pradesh,Kharif,Urad,2004-2005,556.60,200.90,361
Madhya Pradesh,Rabi,Urad,2004-2005,6.80,2.80,412
Madhya Pradesh,Total,Urad,2004-2005,563.40,203.70,362
Maharashtra,Kharif,Urad,2004-2005,530.00,216.00,408
Maharashtra,Rabi,Urad,2004-2005,7.60,2.90,382
Maharashtra,Total,Urad,2004-2005,537.60,218.90,407
Nagaland,Kharif,Urad,2004-2005,9.50,7.50,789
Nagaland,Total,Urad,2004-2005,9.50,7.50,789
Odisha,Kharif,Urad,2004-2005,122.50,32.40,264
Odisha,Rabi,Urad,2004-2005,2.10,0.70,333
Odisha,Total,Urad,2004-2005,124.60,33.10,266
Puducherry,Rabi,Urad,2004-2005,1.70,0.50,294
Puducherry,Total,Urad,2004-2005,1.70,0.50,294
Punjab,Kharif,Urad,2004-2005,3.40,1.80,529
Punjab,Total,Urad,2004-2005,3.40,1.80,529
Rajasthan,Kharif,Urad,2004-2005,146.20,52.70,360
Rajasthan,Total,Urad,2004-2005,146.20,52.70,360
Sikkim,Kharif,Urad,2004-2005,0.10,0.10,1000
Sikkim,Rabi,Urad,2004-2005,3.90,2.90,744
Sikkim,Total,Urad,2004-2005,4.00,3.00,750
Tamil Nadu,Kharif,Urad,2004-2005,46.90,21.90,467
Tamil Nadu,Rabi,Urad,2004-2005,187.40,80.20,428
Tamil Nadu,Total,Urad,2004-2005,234.30,102.10,436
Tripura,Kharif,Urad,2004-2005,1.20,0.70,583
Tripura,Rabi,Urad,2004-2005,0.40,0.20,500
Tripura,Total,Urad,2004-2005,1.60,0.90,563
Uttar Pradesh,Kharif,Urad,2004-2005,476.30,177.40,372
Uttar Pradesh,Rabi,Urad,2004-2005,58.60,30.20,515
Uttar Pradesh,Total,Urad,2004-2005,534.90,207.60,388
Uttarakhand,Kharif,Urad,2004-2005,23.00,13.00,565
Uttarakhand,Total,Urad,2004-2005,23.00,13.00,565
West Bengal,Kharif,Urad,2004-2005,47.50,32.00,674
West Bengal,Rabi,Urad,2004-2005,11.40,0.40,35
West Bengal,Total,Urad,2004-2005,58.90,32.40,550
India,Kharif,Urad,2004-2005,2484.30,948.20,382
India,Rabi,Urad,2004-2005,685.00,378.40,552
India,Total,Urad,2004-2005,3169.30,1326.60,419
Andaman & Nicobar Islands,Rabi,Urad,2005-2006,0.80,0.40,500
Andaman & Nicobar Islands,Total,Urad,2005-2006,0.80,0.40,500
Andhra Pradesh,Kharif,Urad,2005-2006,79.20,34.80,439
Andhra Pradesh,Rabi,Urad,2005-2006,342.00,216.00,632
Andhra Pradesh,Total,Urad,2005-2006,421.20,250.80,595
Arunachal Pradesh,Kharif,Urad,2005-2006,3.20,3.10,969
Arunachal Pradesh,Total,Urad,2005-2006,3.20,3.10,969
Assam,Rabi,Urad,2005-2006,35.40,17.30,489
Assam,Total,Urad,2005-2006,35.40,17.30,489
Bihar,Kharif,Urad,2005-2006,25.20,19.40,770
Bihar,Total,Urad,2005-2006,25.20,19.40,770
Chhattisgarh,Kharif,Urad,2005-2006,113.40,32.90,290
Chhattisgarh,Rabi,Urad,2005-2006,6.20,1.50,242
Chhattisgarh,Total,Urad,2005-2006,119.60,34.40,288
Dadra & Nagar Haveli  ,Kharif,Urad,2005-2006,1.60,1.50,938
Dadra & Nagar Haveli  ,Total,Urad,2005-2006,1.60,1.50,938
Gujarat,Kharif,Urad,2005-2006,95.90,36.30,379
Gujarat,Total,Urad,2005-2006,95.90,36.30,379
Haryana,Kharif,Urad,2005-2006,2.30,0.80,348
Haryana,Total,Urad,2005-2006,2.30,0.80,348
Himachal Pradesh,Kharif,Urad,2005-2006,11.30,4.60,407
Himachal Pradesh,Total,Urad,2005-2006,11.30,4.60,407
Jammu & Kashmir,Kharif,Urad,2005-2006,15.50,6.50,419
Jammu & Kashmir,Total,Urad,2005-2006,15.50,6.50,419
Jharkhand,Kharif,Urad,2005-2006,72.20,38.20,529
Jharkhand,Total,Urad,2005-2006,72.20,38.20,529
Karnataka,Kharif,Urad,2005-2006,101.00,19.00,188
Karnataka,Rabi,Urad,2005-2006,11.00,5.00,455
Karnataka,Total,Urad,2005-2006,112.00,24.00,214
Kerala,Kharif,Urad,2005-2006,0.70,0.50,714
Kerala,Total,Urad,2005-2006,0.70,0.50,714
Madhya Pradesh,Kharif,Urad,2005-2006,443.40,156.70,353
Madhya Pradesh,Rabi,Urad,2005-2006,6.30,2.50,397
Madhya Pradesh,Total,Urad,2005-2006,449.70,159.20,354
Maharashtra,Kharif,Urad,2005-2006,468.00,199.00,425
Maharashtra,Rabi,Urad,2005-2006,12.00,7.40,617
Maharashtra,Total,Urad,2005-2006,480.00,206.40,430
Nagaland,Kharif,Urad,2005-2006,6.60,6.10,924
Nagaland,Total,Urad,2005-2006,6.60,6.10,924
Odisha,Kharif,Urad,2005-2006,127.20,31.20,245
Odisha,Rabi,Urad,2005-2006,6.10,2.50,410
Odisha,Total,Urad,2005-2006,133.30,33.70,253
Puducherry,Rabi,Urad,2005-2006,1.70,0.50,294
Puducherry,Total,Urad,2005-2006,1.70,-,294
Punjab,Kharif,Urad,2005-2006,2.80,1.30,464
Punjab,Total,Urad,2005-2006,2.80,1.30,464
Rajasthan,Kharif,Urad,2005-2006,138.50,35.10,253
Rajasthan,Total,Urad,2005-2006,138.50,35.10,253
Sikkim,Kharif,Urad,2005-2006,0.10,0.10,1000
Sikkim,Rabi,Urad,2005-2006,3.90,2.80,718
Sikkim,Total,Urad,2005-2006,4.00,2.90,725
Tamil Nadu,Kharif,Urad,2005-2006,48.80,15.20,311
Tamil Nadu,Rabi,Urad,2005-2006,166.70,55.60,334
Tamil Nadu,Total,Urad,2005-2006,215.50,70.80,329
Tripura,Kharif,Urad,2005-2006,1.30,0.70,538
Tripura,Rabi,Urad,2005-2006,0.40,0.20,500
Tripura,Total,Urad,2005-2006,1.70,0.90,529
Uttar Pradesh,Kharif,Urad,2005-2006,492.00,211.30,429
Uttar Pradesh,Rabi,Urad,2005-2006,46.60,27.70,594
Uttar Pradesh,Total,Urad,2005-2006,538.60,239.00,444
Uttarakhand,Kharif,Urad,2005-2006,33.00,20.00,606
Uttarakhand,Total,Urad,2005-2006,33.00,20.00,606
West Bengal,Kharif,Urad,2005-2006,48.60,30.70,632
West Bengal,Rabi,Urad,2005-2006,8.50,10.20,1200
West Bengal,Total,Urad,2005-2006,57.10,40.90,716
India,Kharif,Urad,2005-2006,2322.00,895.80,386
India,Rabi,Urad,2005-2006,646.80,349.20,540
India,Total,Urad,2005-2006,2968.80,1245.00,419
Andaman & Nicobar Islands,Rabi,Urad,2006-2007,0.60,0.30,500
Andaman & Nicobar Islands,Total,Urad,2006-2007,0.60,0.30,500
Andhra Pradesh,Kharif,Urad,2006-2007,82.00,22.00,268
Andhra Pradesh,Rabi,Urad,2006-2007,416.00,328.00,788
Andhra Pradesh,Total,Urad,2006-2007,498.00,350.00,703
Arunachal Pradesh,Kharif,Urad,2006-2007,3.20,3.10,969
Arunachal Pradesh,Total,Urad,2006-2007,3.20,3.10,969
Assam,Rabi,Urad,2006-2007,37.00,19.00,514
Assam,Total,Urad,2006-2007,37.00,19.00,514
Bihar,Kharif,Urad,2006-2007,25.50,19.80,776
Bihar,Total,Urad,2006-2007,25.50,19.80,776
Chhattisgarh,Kharif,Urad,2006-2007,112.80,34.30,304
Chhattisgarh,Rabi,Urad,2006-2007,6.00,1.50,250
Chhattisgarh,Total,Urad,2006-2007,118.80,35.80,301
Dadra & Nagar Haveli  ,Kharif,Urad,2006-2007,1.60,1.50,938
Dadra & Nagar Haveli  ,Total,Urad,2006-2007,1.60,1.50,938
Gujarat,Kharif,Urad,2006-2007,91.00,32.00,352
Gujarat,Total,Urad,2006-2007,91.00,32.00,352
Haryana,Kharif,Urad,2006-2007,2.00,1.00,500
Haryana,Total,Urad,2006-2007,2.00,1.00,500
Himachal Pradesh,Kharif,Urad,2006-2007,11.50,5.40,470
Himachal Pradesh,Total,Urad,2006-2007,11.50,5.40,470
Jammu & Kashmir,Kharif,Urad,2006-2007,13.80,5.70,413
Jammu & Kashmir,Total,Urad,2006-2007,13.80,5.70,413
Jharkhand,Kharif,Urad,2006-2007,91.80,54.80,597
Jharkhand,Total,Urad,2006-2007,91.80,54.80,597
Karnataka,Kharif,Urad,2006-2007,134.00,18.00,134
Karnataka,Rabi,Urad,2006-2007,11.00,6.00,545
Karnataka,Total,Urad,2006-2007,145.00,24.00,166
Kerala,Kharif,Urad,2006-2007,1.00,1.00,1000
Kerala,Total,Urad,2006-2007,1.00,1.00,1000
Madhya Pradesh,Kharif,Urad,2006-2007,436.10,151.50,347
Madhya Pradesh,Rabi,Urad,2006-2007,6.10,2.10,344
Madhya Pradesh,Total,Urad,2006-2007,442.20,153.60,347
Maharashtra,Kharif,Urad,2006-2007,490.00,200.00,408
Maharashtra,Rabi,Urad,2006-2007,12.30,7.60,618
Maharashtra,Total,Urad,2006-2007,502.30,207.60,413
Nagaland,Kharif,Urad,2006-2007,11.00,13.20,1200
Nagaland,Total,Urad,2006-2007,11.00,13.20,1200
Odisha,Kharif,Urad,2006-2007,119.80,34.50,288
Odisha,Rabi,Urad,2006-2007,6.10,2.20,361
Odisha,Total,Urad,2006-2007,125.90,36.70,292
Puducherry,Rabi,Urad,2006-2007,1.70,0.50,294
Puducherry,Total,Urad,2006-2007,1.70,0.50,294
Punjab,Kharif,Urad,2006-2007,3.30,1.40,424
Punjab,Total,Urad,2006-2007,3.30,1.40,424
Rajasthan,Kharif,Urad,2006-2007,107.70,31.50,292
Rajasthan,Total,Urad,2006-2007,107.70,31.50,292
Sikkim,Kharif,Urad,2006-2007,0.10,0.10,1000
Sikkim,Rabi,Urad,2006-2007,3.90,2.80,718
Sikkim,Total,Urad,2006-2007,4.00,2.90,725
Tamil Nadu,Kharif,Urad,2006-2007,32.00,26.40,825
Tamil Nadu,Rabi,Urad,2006-2007,219.00,96.70,442
Tamil Nadu,Total,Urad,2006-2007,251.00,123.10,490
Tripura,Kharif,Urad,2006-2007,1.30,0.70,538
Tripura,Rabi,Urad,2006-2007,0.50,0.30,600
Tripura,Total,Urad,2006-2007,1.80,1.00,556
Uttar Pradesh,Kharif,Urad,2006-2007,474.00,266.00,561
Uttar Pradesh,Rabi,Urad,2006-2007,55.00,28.00,509
Uttar Pradesh,Total,Urad,2006-2007,529.00,294.00,556
West Bengal,Kharif,Urad,2006-2007,53.40,34.70,650
West Bengal,Rabi,Urad,2006-2007,7.40,5.60,757
West Bengal,Total,Urad,2006-2007,60.80,40.30,663
India,Kharif,Urad,2006-2007,2284.70,942.30,412
India,Rabi,Urad,2006-2007,782.00,500.30,640
India,Total,Urad,2006-2007,3066.70,1442.60,470
Andaman & Nicobar Islands,Rabi,Urad,2007-2008,2.10,1.20,571
Andaman & Nicobar Islands,Total,Urad,2007-2008,2.10,1.20,571
Andhra Pradesh,Kharif,Urad,2007-2008,96.00,49.00,510
Andhra Pradesh,Rabi,Urad,2007-2008,407.00,201.00,494
Andhra Pradesh,Total,Urad,2007-2008,503.00,250.00,497
Arunachal Pradesh,Kharif,Urad,2007-2008,3.20,3.10,969
Arunachal Pradesh,Total,Urad,2007-2008,3.20,3.10,969
Assam,Rabi,Urad,2007-2008,38.00,20.00,526
Assam,Total,Urad,2007-2008,38.00,20.00,526
Bihar,Kharif,Urad,2007-2008,24.30,19.40,798
Bihar,Total,Urad,2007-2008,24.30,19.40,798
Chhattisgarh,Kharif,Urad,2007-2008,108.10,33.00,305
Chhattisgarh,Rabi,Urad,2007-2008,5.40,1.40,259
Chhattisgarh,Total,Urad,2007-2008,113.50,34.40,303
Dadra & Nagar Haveli  ,Kharif,Urad,2007-2008,1.60,1.50,938
Dadra & Nagar Haveli  ,Total,Urad,2007-2008,1.60,1.50,938
Gujarat,Kharif,Urad,2007-2008,104.00,71.00,683
Gujarat,Total,Urad,2007-2008,104.00,71.00,683
Haryana,Kharif,Urad,2007-2008,2.00,1.00,500
Haryana,Total,Urad,2007-2008,2.00,1.00,500
Himachal Pradesh,Kharif,Urad,2007-2008,12.30,6.30,512
Himachal Pradesh,Total,Urad,2007-2008,12.30,6.30,512
Jammu & Kashmir,Kharif,Urad,2007-2008,15.40,6.60,429
Jammu & Kashmir,Total,Urad,2007-2008,15.40,6.60,429
Jharkhand,Kharif,Urad,2007-2008,97.50,60.90,625
Jharkhand,Total,Urad,2007-2008,97.50,60.90,625
Karnataka,Kharif,Urad,2007-2008,152.00,62.00,408
Karnataka,Rabi,Urad,2007-2008,10.00,4.00,400
Karnataka,Total,Urad,2007-2008,162.00,66.00,407
Kerala,Kharif,Urad,2007-2008,1.00,1.00,1000
Kerala,Total,Urad,2007-2008,1.00,1.00,1000
Madhya Pradesh,Kharif,Urad,2007-2008,465.90,163.50,351
Madhya Pradesh,Rabi,Urad,2007-2008,6.80,2.20,324
Madhya Pradesh,Total,Urad,2007-2008,472.70,165.70,351
Maharashtra,Kharif,Urad,2007-2008,564.00,320.00,567
Maharashtra,Rabi,Urad,2007-2008,16.00,9.00,563
Maharashtra,Total,Urad,2007-2008,580.00,329.00,567
Nagaland,Kharif,Urad,2007-2008,11.00,12.90,1173
Nagaland,Total,Urad,2007-2008,11.00,12.90,1173
Odisha,Kharif,Urad,2007-2008,139.60,42.80,307
Odisha,Rabi,Urad,2007-2008,9.40,3.60,383
Odisha,Total,Urad,2007-2008,149.00,46.40,311
Puducherry,Rabi,Urad,2007-2008,2.00,0.10,50
Puducherry,Total,Urad,2007-2008,2.00,0.10,50
Punjab,Kharif,Urad,2007-2008,3.50,1.60,457
Punjab,Total,Urad,2007-2008,3.50,1.60,457
Rajasthan,Kharif,Urad,2007-2008,144.70,76.60,529
Rajasthan,Total,Urad,2007-2008,144.70,76.60,529
Sikkim,Kharif,Urad,2007-2008,3.60,3.10,861
Sikkim,Rabi,Urad,2007-2008,3.90,2.80,718
Sikkim,Total,Urad,2007-2008,7.50,5.90,787
Tamil Nadu,Kharif,Urad,2007-2008,32.70,15.80,483
Tamil Nadu,Rabi,Urad,2007-2008,275.00,58.00,211
Tamil Nadu,Total,Urad,2007-2008,307.70,73.80,240
Tripura,Kharif,Urad,2007-2008,0.80,0.50,625
Tripura,Rabi,Urad,2007-2008,0.40,0.30,750
Tripura,Total,Urad,2007-2008,1.20,0.80,667
Uttar Pradesh,Kharif,Urad,2007-2008,342.00,150.00,439
Uttar Pradesh,Rabi,Urad,2007-2008,51.00,29.00,569
Uttar Pradesh,Total,Urad,2007-2008,393.00,179.00,455
West Bengal,Kharif,Urad,2007-2008,45.60,34.80,763
West Bengal,Rabi,Urad,2007-2008,6.90,5.30,768
West Bengal,Total,Urad,2007-2008,52.50,40.10,764
India,Kharif,Urad,2007-2008,2356.60,1120.40,475
India,Rabi,Urad,2007-2008,831.80,336.70,405
India,Total,Urad,2007-2008,3188.40,1457.10,457
Andaman & Nicobar Islands,Rabi,Urad,2008-2009,2.10,1.20,571
Andaman & Nicobar Islands,Total,Urad,2008-2009,2.10,1.20,571
Andhra Pradesh,Kharif,Urad,2008-2009,69.00,40.00,580
Andhra Pradesh,Rabi,Urad,2008-2009,269.00,180.00,669
Andhra Pradesh,Total,Urad,2008-2009,338.00,220.00,651
Arunachal Pradesh,Kharif,Urad,2008-2009,3.50,3.60,1029
Arunachal Pradesh,Total,Urad,2008-2009,3.50,3.60,1029
Assam,Rabi,Urad,2008-2009,39.70,23.10,582
Assam,Total,Urad,2008-2009,39.70,23.10,582
Bihar,Kharif,Urad,2008-2009,21.40,18.00,841
Bihar,Total,Urad,2008-2009,21.40,18.00,841
Chhattisgarh,Kharif,Urad,2008-2009,105.20,30.80,293
Chhattisgarh,Rabi,Urad,2008-2009,4.90,1.20,245
Chhattisgarh,Total,Urad,2008-2009,110.10,32.00,291
Dadra & Nagar Haveli  ,Kharif,Urad,2008-2009,1.60,1.50,938
Dadra & Nagar Haveli  ,Total,Urad,2008-2009,1.60,1.50,938
Gujarat,Kharif,Urad,2008-2009,96.00,64.00,667
Gujarat,Total,Urad,2008-2009,96.00,64.00,667
Haryana,Kharif,Urad,2008-2009,2.40,1.00,417
Haryana,Total,Urad,2008-2009,2.40,1.00,417
Himachal Pradesh,Kharif,Urad,2008-2009,10.60,4.60,434
Himachal Pradesh,Total,Urad,2008-2009,10.60,4.60,434
Jammu & Kashmir,Kharif,Urad,2008-2009,15.70,5.50,350
Jammu & Kashmir,Total,Urad,2008-2009,15.70,5.50,350
Jharkhand,Kharif,Urad,2008-2009,86.40,50.60,586
Jharkhand,Total,Urad,2008-2009,86.40,50.60,586
Karnataka,Kharif,Urad,2008-2009,101.00,24.00,238
Karnataka,Rabi,Urad,2008-2009,11.00,5.00,455
Karnataka,Total,Urad,2008-2009,112.00,29.00,259
Kerala,Kharif,Urad,2008-2009,0.60,0.50,833
Kerala,Total,Urad,2008-2009,0.60,0.50,833
Madhya Pradesh,Kharif,Urad,2008-2009,476.30,183.30,385
Madhya Pradesh,Rabi,Urad,2008-2009,7.40,2.50,338
Madhya Pradesh,Total,Urad,2008-2009,483.70,185.80,384
Maharashtra,Kharif,Urad,2008-2009,324.00,100.00,309
Maharashtra,Rabi,Urad,2008-2009,12.00,6.00,500
Maharashtra,Total,Urad,2008-2009,336.00,106.00,315
Nagaland,Kharif,Urad,2008-2009,12.80,14.80,1156
Nagaland,Total,Urad,2008-2009,12.80,14.80,1156
Odisha,Kharif,Urad,2008-2009,119.50,33.50,280
Odisha,Rabi,Urad,2008-2009,9.70,3.80,392
Odisha,Total,Urad,2008-2009,129.20,37.30,289
Puducherry,Rabi,Urad,2008-2009,1.30,0.30,231
Punjab,Kharif,Urad,2008-2009,2.90,1.40,483
Punjab,Total,Urad,2008-2009,2.90,1.40,483
Rajasthan,Kharif,Urad,2008-2009,137.20,40.60,296
Rajasthan,Total,Urad,2008-2009,137.20,40.60,296
Sikkim,Kharif,Urad,2008-2009,3.60,3.10,861
Sikkim,Rabi,Urad,2008-2009,3.90,2.80,718
Sikkim,Total,Urad,2008-2009,7.50,5.90,787
Tamil Nadu,Kharif,Urad,2008-2009,29.00,11.30,390
Tamil Nadu,Rabi,Urad,2008-2009,233.00,67.50,290
Tamil Nadu,Total,Urad,2008-2009,262.00,78.80,301
Tripura,Kharif,Urad,2008-2009,1.00,0.60,613
Tripura,Rabi,Urad,2008-2009,0.30,0.30,1000
Tripura,Total,Urad,2008-2009,1.30,0.90,702
Uttar Pradesh,Kharif,Urad,2008-2009,363.00,195.00,537
Uttar Pradesh,Rabi,Urad,2008-2009,54.00,33.00,611
Uttar Pradesh,Total,Urad,2008-2009,417.00,228.00,547
West Bengal,Kharif,Urad,2008-2009,50.20,34.80,693
West Bengal,Rabi,Urad,2008-2009,6.80,5.10,750
West Bengal,Total,Urad,2008-2009,57.00,39.90,700
India,Kharif,Urad,2008-2009,2016.60,844.00,419
India,Rabi,Urad,2008-2009,653.00,330.60,506
India,Total,Urad,2008-2009,2669.60,1174.60,440
Andaman & Nicobar Islands,Rabi,Urad,2009-2010,2.60,1.60,606
Andaman & Nicobar Islands,Total,Urad,2009-2010,2.60,1.60,606
Andhra Pradesh,Kharif,Urad,2009-2010,83.00,13.00,157
Andhra Pradesh,Rabi,Urad,2009-2010,346.00,256.00,740
Andhra Pradesh,Total,Urad,2009-2010,429.00,269.00,627
Arunachal Pradesh,Kharif,Urad,2009-2010,3.60,3.70,1028
Arunachal Pradesh,Total,Urad,2009-2010,3.60,3.70,1028
Assam,Rabi,Urad,2009-2010,42.20,23.90,566
Assam,Total,Urad,2009-2010,42.20,23.90,566
Bihar,Kharif,Urad,2009-2010,20.40,18.20,892
Bihar,Total,Urad,2009-2010,20.40,18.20,892
Chhattisgarh,Kharif,Urad,2009-2010,105.80,29.20,276
Chhattisgarh,Rabi,Urad,2009-2010,4.10,1.00,244
Chhattisgarh,Total,Urad,2009-2010,109.90,30.20,275
Dadra & Nagar Haveli  ,Kharif,Urad,2009-2010,1.00,0.80,800
Dadra & Nagar Haveli  ,Total,Urad,2009-2010,1.00,0.80,800
Gujarat,Kharif,Urad,2009-2010,97.00,50.00,515
Gujarat,Total,Urad,2009-2010,97.00,50.00,515
Haryana,Kharif,Urad,2009-2010,2.00,1.00,500
Haryana,Total,Urad,2009-2010,2.00,1.00,500
Himachal Pradesh,Kharif,Urad,2009-2010,10.30,2.10,204
Himachal Pradesh,Total,Urad,2009-2010,10.30,2.10,204
Jammu & Kashmir,Kharif,Urad,2009-2010,15.70,5.50,350
Jammu & Kashmir,Total,Urad,2009-2010,15.70,5.50,350
Jharkhand,Kharif,Urad,2009-2010,63.20,35.10,555
Jharkhand,Total,Urad,2009-2010,63.20,35.10,555
Karnataka,Kharif,Urad,2009-2010,109.00,10.00,92
Karnataka,Rabi,Urad,2009-2010,9.00,4.00,444
Karnataka,Total,Urad,2009-2010,118.00,14.00,119
Kerala,Kharif,Urad,2009-2010,0.60,0.50,833
Kerala,Rabi,Urad,2009-2010,-,0.50,-
Kerala,Total,Urad,2009-2010,0.60,1.00,1667
Madhya Pradesh,Kharif,Urad,2009-2010,498.60,189.50,380
Madhya Pradesh,Rabi,Urad,2009-2010,6.90,2.60,377
Madhya Pradesh,Total,Urad,2009-2010,505.50,192.10,380
Maharashtra,Kharif,Urad,2009-2010,354.00,117.00,331
Maharashtra,Rabi,Urad,2009-2010,13.20,6.40,487
Maharashtra,Total,Urad,2009-2010,367.20,123.40,336
Nagaland,Kharif,Urad,2009-2010,12.30,11.90,967
Nagaland,Rabi,Urad,2009-2010,12.30,11.90,967
Nagaland,Total,Urad,2009-2010,24.60,23.80,967
Odisha,Kharif,Urad,2009-2010,122.70,36.80,300
Odisha,Rabi,Urad,2009-2010,7.30,2.50,341
Odisha,Total,Urad,2009-2010,130.00,39.30,302
Puducherry,Rabi,Urad,2009-2010,1.00,0.20,207
Puducherry,Total,Urad,2009-2010,1.00,0.20,207
Punjab,Kharif,Urad,2009-2010,2.80,1.30,-
Punjab,Total,Urad,2009-2010,2.80,1.30,464
Rajasthan,Kharif,Urad,2009-2010,116.40,30.60,263
Rajasthan,Total,Urad,2009-2010,116.40,30.60,263
Sikkim,Kharif,Urad,2009-2010,3.80,3.50,921
Sikkim,Rabi,Urad,2009-2010,3.90,2.80,718
Sikkim,Total,Urad,2009-2010,7.70,6.30,818
Tamil Nadu,Kharif,Urad,2009-2010,30.10,12.00,399
Tamil Nadu,Rabi,Urad,2009-2010,229.60,86.70,378
Tamil Nadu,Total,Urad,2009-2010,259.70,98.70,380
Tripura,Kharif,Urad,2009-2010,1.00,0.70,700
Tripura,Rabi,Urad,2009-2010,0.40,0.30,777
Tripura,Total,Urad,2009-2010,1.40,1.00,721
Uttar Pradesh,Kharif,Urad,2009-2010,553.00,224.00,405
Uttar Pradesh,Rabi,Urad,2009-2010,54.00,33.00,611
Uttar Pradesh,Total,Urad,2009-2010,607.00,257.00,423
West Bengal,Kharif,Urad,2009-2010,43.00,30.10,700
West Bengal,Rabi,Urad,2009-2010,7.00,5.60,793
West Bengal,Total,Urad,2009-2010,50.00,35.70,713
India,Kharif,Urad,2009-2010,2233.40,810.80,363
India,Rabi,Urad,2009-2010,727.30,426.60,587
